count: 15f
data: 4000 2d05f0 stack: 323e58 32de68 
entryAddress endAddress	name	totalHeap	totalPushes	count	LIST
44b94 44c5c	_TOD_Get_uptime	16	4	18	10 
44c5c 44c74	_Heap_Free_list_head	0	48	22	21 
44c74 44c8c	_Heap_Free_list_tail	0	48	22	21 
44c8c 44cb4	_Heap_Free_list_first	0	48	25	24 
44cb4 44cf4	_Heap_Is_aligned	0	144	23	22 
44d2c 44d48	_Heap_Alloc_area_of_block	0	96	43	41 
44d78 44d98	_Heap_Block_size	48	48	70	21 
44d98 44dc8	_Heap_Is_prev_used	48	48	70	21 
44dc8 44df4	_Heap_Protection_block_check	0	48	24	23 
44df4 44eec	_Heap_Protection_free_delayed_blocks	0	48	23	22 
44eec 452c0	_Heap_Check_allocation	0	48	40	39 
454ec 45788	_Heap_Allocate_aligned_with_boundary	48	48	96	47 
45788 457a0	_Heap_Free_list_head	0	4	6	2 
4583c 4588c	_Heap_Free_list_insert_after	4	4	12	3 
4588c 458c4	_Heap_Align_down	0	25	19	7 
458c4 458e8	_Heap_Block_at	0	26	17	8 
458e8 45904	_Heap_Alloc_area_of_block	0	27	18	9 
45904 45934	_Heap_Block_of_alloc_area	0	25	21	9 
45934 45954	_Heap_Block_size	44	44	59	14 
45954 45984	_Heap_Is_prev_used	30	30	46	9 
45984 459e0	_Heap_Is_block_in_heap	0	47	22	10 
459e0 45a0c	_Heap_Protection_block_check	0	47	24	12 
45a38 45b48	_Heap_Protection_delay_block_free	53	18	56	14 
45bf8 45ca8	_Heap_Protection_determine_block_free	18	22	38	11 
45ca8 461e0	_Heap_Free	12	25	67	43 
461e0 4624c	_Objects_API_maximum_class	12	20	18	6 
4624c 4635c	_Thread_Load_environment	12	4	18	5 
46374 46390	_Chain_Tail	0	8	8	4 
46390 463cc	_Chain_Is_empty	4	4	12	4 
4648c 465b8	_Thread_queue_Dequeue_fifo	0	4	12	8 
46bf0 46c0c	_Chain_Tail	0	4	3	2 
46c0c 46c68	_Chain_Append_unprotected	12	4	12	4 
46c68 46c88	_Priority_Bits_index	0	8	4	3 
46c88 46cec	_Priority_bit_map_Add	4	4	9	4 
46cec 46e2c	_Priority_bit_map_Get_highest	0	4	12	12 
46e2c 46e64	_Thread_Is_executing	0	4	4	3 
46e64 46eb8	_Thread_Calculate_heir	4	4	7	6 
46eb8 46fb8	_Thread_Ready	8	4	24	15 
470ec 4721c	memfile_open	15	5	15	8 
4721c 47278	memfile_close	5	5	14	11 
47278 472d0	memfile_read	214	107	14	10 
472d0 4733c	memfile_write	80	18	46	40 
47444 474e0	memfile_ftruncate	8	2	13	7 
474e0 47750	IMFS_memfile_extend	16	20	18	16 
