count: 12f
data: 4000 ce870 stack: 10cc38 116c48 
entryAddress endAddress	name	totalHeap	totalPushes	count	LIST
2ee34 2eed0	_CPU_Context_switch	2	2	4	2 
2efc0 2f04c	_CPU_Context_Initialize	4	2	7	2 
30080 3018c	IMFS_Set_handlers	3	1	12	5 
3018c 302b4	IMFS_evaluate_permission	4	2	16	10 
30d3c 31454	IMFS_eval_path	3	1	31	26 
316d4 316f0	_Chain_Tail	0	3	5	4 
316f0 3172c	_Chain_Is_tail	0	2	5	4 
3172c 3175c	rtems_chain_is_tail	0	2	5	4 
3175c 318ec	IMFS_find_match_in_dir	2	1	16	13 
318ec 31ae0	IMFS_get_token	0	2	16	13 
31cd0 31d04	rtems_filesystem_make_dev_t	0	2	5	4 
31d04 31ecc	IMFS_stat	5	1	17	7 
32354 32380	getegid	0	2	4	4 
32380 323ac	geteuid	0	2	4	4 
323ac 323e0	rtems_libio_lock	0	1	5	5 
323e0 3240c	rtems_libio_unlock	0	1	13	11 
3240c 324a0	rtems_libio_fcntl_flags	0	1	7	6 
32594 326d4	rtems_libio_allocate	2	1	17	14 
32f20 330e4	read	4	2	19	15 
330e4 33128	_read_r	0	2	8	6 
33294 33458	write	552	424	36	16 
337c0 33934	_POSIX_signals_Post_switch_extension	5839	2919	46	22 
34118 341d4	_POSIX_Threads_Delete_extension	6	2	20	12 
34590 345b8	_RTEMS_tasks_Start_extension	4	2	7	2 
345b8 34634	_RTEMS_tasks_Delete_extension	4	2	11	5 
34634 346f0	_RTEMS_tasks_Switch_extension	8	2	9	4 
346f0 34814	_RTEMS_tasks_Post_switch_extension	5839	2919	45	21 
34b94 34c5c	_TOD_Get_uptime	8	2	14	10 
34c5c 34c74	_Heap_Free_list_head	0	1319	4	2 
34c74 34c8c	_Heap_Free_list_tail	0	1319	4	2 
34c8c 34cb4	_Heap_Free_list_first	0	1319	7	5 
34cb4 34cf4	_Heap_Is_aligned	0	3957	6	4 
34d2c 34d48	_Heap_Alloc_area_of_block	0	2638	7	3 
34d78 34d98	_Heap_Block_size	1319	1319	1323	2 
34d98 34dc8	_Heap_Is_prev_used	1319	1319	1323	2 
34dc8 34df4	_Heap_Protection_block_check	0	1319	7	5 
34df4 34eec	_Heap_Protection_free_delayed_blocks	0	1319	6	4 
34eec 352c0	_Heap_Check_allocation	0	1319	23	21 
